Word,Len,2:5,6:10,11:15,16:,SHA-512,
wonted,6,0,1,0,0,e3bb1a6a936a15373c9a6a0a51b0b27d8cd50ed141807320b33a08d3aa3264a592e08cefea0f5317e08d3365891417658b5b13627300690e14b87597d2e081b0,
ducat,5,1,0,0,0,3d66c409a4b2b8e29f42c307a020703bb77d75ba94dcd7e1782ba0466b7abea4d3c548fdbe7a438354b399b2c3b596e74eb92cea0a300c082fa5842751cd3256,
unnerve,7,0,1,0,0,ffef3ba55566686105590afe0c19843f1567793e2dd5f21f3ba6cefb1bc19018a19697044be3d9039f1dc8d2ad19888cd14063918bc7fa4940635ebf7714b9a0,
Hanukkah,8,0,1,0,0,b2d05cef008f8c5d1f04ffa424e4d803858ce6caa70cc483db3655cc52b84d613a0428b216b49d0806ec499aac628d7c75b54be24156244441548ce4efb6885e,
yew,3,1,0,0,0,61f000aa58fe58b0dd9654cc3cdf89c96f1d3e29a49621ce2edba862152b71b55943fa1c512922257ff871126249173762f1b809371aad455b80b3eb70612fbc,
volt,4,1,0,0,0,586d0ad855b935ac3e445fdd109f0fcb0063468882efaeb0a286ed4d9bc4da8b08242c4c06722bd17a7c3f9fb9e781b88865ce85cde808e0381a1464fc500ca0,
ill-treat,9,0,1,0,0,49e5757d4ee8e6e13402c30de1b7950345b4f3c257a27e51c4a197b716da5f0016e17bbbd33b93edbb31100d9f8f8561775275fd3cf9698a676633cf828508aa,
crossing,8,0,1,0,0,afa33ce3f0530c1334ebb050ad50ba7bf959a0c431157c13126cdc4c21de68f6fea0eb708998823c4454f1b994fc915f19c8b6a6300c75bd490749d093a23651,
who'll,6,0,1,0,0,680ac4cfbf2ac3ce14cac4e89b99771c73412a38a1db3408202f4264bd76d104acb3d8d790747477d12b99dbb18dea2c99642fab9e0dd51ede0f0bdbcdbf79c2,
vandalize,9,0,1,0,0,a32d69ac62c618442150fafd023bcba9df48f3a64518be8771a08e464da25984447a06eec858dcc9883643cc4a6180e396d54efdfa51e1682636372b10fbdf54,
indefinable,11,0,0,1,0,99e0683eec58a74c0b48d7b5eae7bec206a24f1acc9d35ce125500376765d337db6db10f1008fbd92f046ce1cfbfb2f4b3159865397a06f1ea364a22f108ff88,
bounds,6,0,1,0,0,a47259c335713ed4396572bffa24b9690c3616fb33f294260e69603e13e9490256a772299394d2f2a1b7aa77034dd8ce9397eeada9629c5a875ecebd4ced35fc,
hemophiliac,11,0,0,1,0,abf8805cbb4a2521ced33bcf8305521bf560d96219528a82fb192fd02b6ebcd8021c62e9bebb7a0a0405f7025daac9c9e7fee847b9582c43469f70f556032095,
hives,5,1,0,0,0,43ab3b1304941a078604bacceff3c87bc071cf482db782a84c9dae7d0706d44c64d8624e4fcd25468c6879dd9d6851eb40f3a212a3504a83567648bb92219bcb,
artificial,10,0,1,0,0,b3c715cc21300f4fbb9269f5fb403df51100071db1d01d1091a73d96f2c6f8b6510eff228694c68c99964141d615bfeb6fd3c425efba1ab43bc85230d463f7bd,
coquette,8,0,1,0,0,ce22259d911be3166a512c838cbdd8f515b2cd5e00bd820d95d47e60ab1785ecc0bae39215a4a36b412af8371ffc0640994f3174ee57697b49f6da70266f6a12,
heretical,9,0,1,0,0,076aba3f9d82006940fc92e9117c34bea377dcb0ddb7bdef5a1671cc0047cb321982d5cae1ba3f8a7dd06849a9e0791ad8b909b3f46d8b3a7a230324da518bae,
billy club,10,0,1,0,0,3658cc015e85b0e092f3f6cd3cfdbc68512a2b37c1065f148cf4050233e0e75ac5cdf957aa85e275631ffd10bff414629a59c4a0b6d73fbbf2f11a71720da7f0,
dishonor,8,0,1,0,0,f8534c050e152d9da03f184dc973a6905aea7f24016d493f3c23a7fca9b6120885848c4c29202aa9fd103acede0bf8b7991c92d98536cdb54f2e3f4098e9e55c,
doing,5,1,0,0,0,cc5a688ad6e8e4d18c21c2e68bbc63c282f6072ddc746b443ca4990ef89aac1d00905cf8a819ea15a0c05a07f3f1c596185d24a88ea3da094569d49327348e83,
shun,4,1,0,0,0,7024d01bad4c5411da7439de8418aae300072c2b1351ea8ad8a05532a0b24903d62ba176a3ce297722beb631c64fd6bc9a4440ffd7cf302edef3bfc692da441f,
ponytail,8,0,1,0,0,9fcaeb4544152b6c814898da7c64f496ff8f26ec497e1315c39ed3ce7503116e5bd71b8690dc03515cfb9fa846fea94c407db2625ecd7065f353beb90f3d41ed,
sadist,6,0,1,0,0,c9a318d461f16093a3ff9fc6a4ace62fd3dbd3bacc4863d2bcec5dfec4e1cf553acad436a2d696547f78b9a3ecb12ef7a5aab3ba2be95e0c6e6e108338b68080,
bombardier,10,0,1,0,0,e4feaf3af22efd1a48be7ea357078b500a8441848edff668f8e4ea2b5e35fdb634f8796b2b3225ddc8a64e021cd6cf30cee3c1356bb0d77e1c17e801eacd5356,

